"island","archipelago","ka0","ka1","ka2","ka3","ka4","ka5","ka6","ka7","ka8","ka9","ka10","ka11","ka12","ka13","ka14","ka15","ka16","ka17","ka18","ka19","ka20","ka21","ka22","ka23","ka24","ka25","ka26","ka27","ka28","ka29","ka30","ka31","ka32","ka33","ka34","ka35"
"Fernandina","Galapagos",641.870687999995,641.870687999995,641.870687999995,641.870687999995,641.870687999995,643.580063999993,645.289439999995,645.289439999995,648.708191999996,650.417567999995,658.109759999995,660.673823999991,664.947263999991,669.220703999991,680.331647999992,695.716031999993,6732.377376,6827.247744,6811.86336,6851.179008,6912.71654399999,6946.04937599998,6928.10092799999,6912.71654399999,6905.02435199999,6893.91340799999,6883.65715199999,6873.40089599999,6863.99932799999,6851.179008,710.245727999998,676.91289599999,674.348831999986,670.93007999999,668.366015999991,665.801951999992
"Floreana","Galapagos",187.176672000002,187.176672000002,187.176672000002,187.176672000002,187.176672000002,188.886048,189.740736000002,189.740736000002,199.142303999996,208.543871999993,215.381376,231.620447999997,235.0392,243.586080000002,256.406400000003,273.500160000002,291.44860800001,298.286112000008,298.286112000008,303.414240000002,306.832992,308.542368,307.687680000002,306.832992,306.832992,306.832992,305.123616000002,305.123616000002,305.123616000002,303.414240000002,290.593920000008,252.987648000002,250.423584,247.859519999996,242.731392000002,241.022016000003
"Isabela","Galapagos",4731.55276799997,4731.55276799997,4731.55276799997,4749.50121599998,4749.50121599998,4762.32153599998,4770.01372799997,4792.23561599998,4882.83254399999,5017.87324800001,5137.52956799998,5275.13433599998,5406.75628799997,5527.26729599999,5687.94863999999,5853.75811199999,6732.377376,6827.247744,6811.86336,6851.179008,6912.71654399999,6946.04937599998,6928.10092799999,6912.71654399999,6905.02435199999,6893.91340799999,6883.65715199999,6873.40089599999,6863.99932799999,6851.179008,6014.439456,5663.16268799998,5617.00953599998,5571.71107199999,5512.73759999999,5464.87507199999
"Pinta","Galapagos",62.392224000007,62.392224000007,62.392224000007,62.392224000007,62.392224000007,62.392224000007,62.392224000007,62.392224000007,62.392224000007,64.1016000000053,64.956288000007,67.5203520000086,72.648480000007,73.5031680000087,77.7766080000121,81.1953600000138,83.7594240000104,84.6141120000086,84.6141120000086,85.4688000000069,86.3234880000052,87.1781760000035,87.1781760000035,86.3234880000052,86.3234880000052,85.4688000000069,85.4688000000069,85.4688000000069,85.4688000000069,85.4688000000069,82.9047360000121,77.7766080000121,76.0672320000121,75.2125440000121,72.648480000007,72.648480000007
"Pinzon","Galapagos",19.657824,19.657824,19.657824,19.657824,19.657824,19.657824,19.657824,19.657824,19.657824,23.0765760000051,23.9312640000034,24.7859520000052,25.6406400000052,28.2047040000069,29.0593920000052,29.0593920000052,29.0593920000052,29.0593920000052,29.0593920000052,29.9140800000069,30.7687680000052,30.7687680000052,30.7687680000052,30.7687680000052,30.7687680000052,30.7687680000052,30.7687680000052,29.9140800000069,29.9140800000069,29.9140800000069,29.0593920000052,29.0593920000052,29.0593920000052,29.0593920000052,28.2047040000069,27.3500160000069
"Rabida","Galapagos",6.837504,6.837504,6.837504,6.837504,6.837504,7.69219200000171,7.69219200000171,7.69219200000171,8.54687999999999,9.40156799999828,9.40156799999828,11.1109440000017,760.672320000007,779.475456000004,815.372352,842.722367999995,862.380192,869.217695999996,868.363007999994,870.927071999998,877.764575999996,881.183327999991,877.764575999996,877.764575999996,876.055199999996,875.200511999996,873.491135999998,871.781759999996,870.927071999998,870.927071999998,861.525504,808.534848000003,796.569216000014,788.022336000003,779.475456000004,772.637952000006
"San Cristobal","Galapagos",584.60659199999,584.60659199999,584.60659199999,586.315967999991,586.315967999991,590.589407999992,594.008159999993,603.409728000003,637.597247999995,681.186335999996,728.194176000007,769.219200000002,794.859840000012,817.936416000012,870.072384000005,923.917728000002,999.130271999991,1022.206848,1020.497472,1035.027168,1052.120928,1060.66780800001,1054.684992,1052.120928,1048.702176,1046.9928,1045.28342400001,1041.864672,1037.591232,1035.027168,993.147455999994,857.252064000017,841.012992000017,830.75673600001,817.081728000014,806.825472000012
"Santa Cruz","Galapagos",1047.84748800001,1047.84748800001,1047.84748800001,1052.97561600001,1052.97561600001,1062.37718400001,1065.79593600001,1077.76156800001,1110.23971200001,1185.452256,1255.53667200001,1312.800768,1359.80860799999,1400.833632,1463.22585599997,1540.14777599997,1629.03532799999,1671.76972800001,1666.6416,2221.33411199998,2341.84511999998,2370.04982399997,2350.39199999997,2341.84511999998,2317.91385599999,2302.52947199999,2287.14508799999,2266.63257599999,2243.55599999998,2221.33411199998,1623.05251199999,1453.82428799997,1431.60239999998,1408.52582399999,1393.996128,1379.46643199999
"Santa Fe","Galapagos",31.6234560000035,31.6234560000035,31.6234560000035,31.6234560000035,31.6234560000035,31.6234560000035,33.332832000007,34.1875200000053,36.7515840000053,38.4609600000036,41.0250240000053,48.7172160000036,62.3922240000069,78.6312959999966,114.528191999993,167.518848000009,199.142304000004,229.056384000007,214.526688000004,246.150144000007,299.140800000002,308.542368000002,305.123616000004,299.140800000002,298.286112000003,295.722048000009,288.884544000009,278.628288000005,250.423584000007,246.150144000007,195.723552000005,106.835999999997,92.3063039999983,81.1953599999966,76.0672320000001,70.939104
"Santiago","Galapagos",604.264415999997,604.264415999997,604.264415999997,610.247231999997,610.247231999997,613.665983999997,614.520671999995,617.939423999993,636.742559999989,661.528511999993,694.006656000001,729.048864000005,760.672320000007,779.475456000004,815.372352,842.722367999995,862.380192,869.217695999996,868.363007999994,870.927071999998,877.764575999996,881.183327999991,877.764575999996,877.764575999996,876.055199999996,875.200511999996,873.491135999998,871.781759999996,870.927071999998,870.927071999998,861.525504,808.534848000003,796.569216000014,788.022336000003,779.475456000004,772.637952000006
"Annobon","Gulf of Guinea",25.6406399999999,25.6406399999999,25.6406399999999,25.6406399999999,25.6406399999999,26.495328,26.495328,27.350016,52.135968,59.8281599999999,67.520352,90.596928,94.01568,99.143808,106.836,111.10944,130.767264,130.767264,130.767264,130.767264,131.621952,132.47664,132.47664,131.621952,131.621952,131.621952,131.621952,131.621952,131.621952,130.767264,130.767264,105.126624,104.271936,100.853184,98.28912,94.870368
"Principe","Gulf of Guinea",170.937599999999,170.937599999999,170.937599999999,173.501663999999,173.501663999999,177.775103999999,184.612608,190.595423999999,207.689183999999,270.081407999998,406.831487999998,623.92224,712.809792,862.380191999999,1247.84448,1296.561696,1338.441408,1351.261728,1350.40704,1358.95392,1375.192992,1380.32112,1376.902368,1375.192992,1373.483616,1371.77424,1368.355488,1364.082048,1360.663296,1358.95392,1335.022656,1236.733536,1170.92256,994.002144,844.431743999999,764.091071999999
"Sao Tome","Gulf of Guinea",911.952095999998,911.952095999998,911.952095999998,916.225535999998,916.225535999998,921.353663999997,931.609919999997,942.720863999997,1016.224032,1079.470944,1171.777248,1244.425728,1268.356992,1288.014816,1317.928896,1344.424224,1367.5008,1378.611744,1376.04768,1386.303936,1394.850816,1397.41488,1396.560192,1394.850816,1392.286752,1388.868,1388.868,1388.013312,1387.158624,1386.303936,1366.646112,1310.236704,1303.3992,1295.707008,1285.450752,1278.613248
"Hawaii","Hawaii",10460.750352,10460.750352,10460.750352,10467.15228,10467.15228,10470.353244,10478.355654,10492.759992,10551.177585,10606.394214,10682.417109,10768.843137,10816.057356,10871.273985,10943.295675,11020.118811,11116.1477309999,11157.7602629999,11154.5592989999,11174.565324,11199.372795,11207.375205,11202.573759,11199.372795,11196.171831,11192.170626,11188.169421,11184.168216,11180.967252,11174.565324,11111.3462849999,10926.490614,10901.683143,10879.276395,10867.27278,10848.066996
"Kahoolawe","Hawaii",128.038560000002,128.038560000002,128.038560000002,128.038560000002,128.038560000002,128.838801000002,129.639042000003,132.039765000004,137.641452000001,148.844826000001,156.046994999996,169.651092000001,175.252779000003,185.655912000002,196.059045000001,208.862901000004,230.469408,242.473022999994,240.072299999995,249.675191999995,260.078324999995,262.479047999994,260.878565999994,260.078324999995,260.078324999995,256.077119999994,251.275673999995,250.475432999994,249.675191999995,249.675191999995,229.669167000002,192.858081,190.457358,188.056635,184.855671,180.054225000002
"Kauai","Hawaii",1486.84777800001,1486.84777800001,1486.84777800001,1496.45067000001,1496.45067000001,1502.85259800001,1510.054767,1524.459105,1566.071637,1642.89477300001,1722.918873,1775.734779,1799.742009,1830.151167,1857.35936100001,1891.769724,1910.975508,1918.977918,1917.377436,1922.979123,1931.781774,1933.382256,1932.582015,1931.781774,1930.181292,1930.181292,1928.58081,1926.180087,1925.379846,1922.979123,1907.774544,1853.35815600001,1844.55550500001,1836.553095,1829.350926,1818.147552
"Lanai","Hawaii",396.119294999991,396.119294999991,396.119294999991,396.919535999993,396.919535999993,396.919535999993,399.320258999997,404.121704999999,412.924356000005,432.130140000003,469.741467000001,527.358818999997,2974.49579699999,3111.33700800001,5100.73613400002,5337.60746999999,5584.08169799999,5673.70868999997,5657.70386999998,5710.51977599997,5784.14194799996,5798.54628599996,5787.34291199996,5784.14194799996,5773.73881499996,5762.53544099996,5753.73278999996,5742.52941599997,5729.72555999997,5710.51977599997,5570.47760099998,5047.92022800003,3185.75942100001,3143.346648,3098.53315200001,3048.117969
"Maui","Hawaii",1945.38587100001,1945.38587100001,1945.38587100001,1950.18731700001,1950.18731700001,1956.589245,1963.791414,1972.594065,2021.40876599998,2090.229492,2175.855279,2296.69166999999,2974.49579699999,3111.33700800001,5100.73613400002,5337.60746999999,5584.08169799999,5673.70868999997,5657.70386999998,5710.51977599997,5784.14194799996,5798.54628599996,5787.34291199996,5784.14194799996,5773.73881499996,5762.53544099996,5753.73278999996,5742.52941599997,5729.72555999997,5710.51977599997,5570.47760099998,5047.92022800003,3185.75942100001,3143.346648,3098.53315200001,3048.117969
"Molokai","Hawaii",728.219309999994,728.219309999994,728.219309999994,737.822201999993,737.822201999993,740.222924999995,752.226539999998,770.632082999994,810.644132999998,855.457628999995,941.883657000011,1008.30366,1569.272601,1726.119837,5100.73613400002,5337.60746999999,5584.08169799999,5673.70868999997,5657.70386999998,5710.51977599997,5784.14194799996,5798.54628599996,5787.34291199996,5784.14194799996,5773.73881499996,5762.53544099996,5753.73278999996,5742.52941599997,5729.72555999997,5710.51977599997,5570.47760099998,5047.92022800003,1788.53863500001,1758.12947700001,1720.51815,1680.50610000001
"Niihau","Hawaii",209.66314200001,209.66314200001,209.66314200001,219.266034000004,219.266034000004,222.466998000009,226.468203000011,232.069890000011,256.077120000006,293.688446999998,332.900255999999,371.31182400001,383.315439000008,396.919536000012,412.124115000009,428.929175999996,441.733031999991,445.734236999986,444.13375499999,445.734236999986,448.134959999984,448.134959999984,448.134959999984,448.134959999984,447.334718999984,447.334718999984,446.534477999984,445.734236999986,445.734236999986,445.734236999986,440.93279099999,408.923151000014,403.321464000013,399.320259000013,396.119295000012,392.118090000009
"Oahu","Hawaii",1644.49525500003,1644.49525500003,1644.49525500003,1663.70103900002,1663.70103900002,1681.30634100002,1712.51574000001,1761.33044100001,1845.355746,1922.97912299999,2006.20418699998,2084.62780499998,2132.64226499998,2167.05262799999,2242.275282,2292.690465,2346.306612,2357.50998599999,2355.10926299999,2364.71215499999,2380.71697499999,2387.11890299999,2383.91793899999,2380.71697499999,2375.915529,2374.31504699999,2371.114083,2367.913119,2365.51239599999,2364.71215499999,2342.305407,2228.67118499999,2204.66395499999,2185.45817099998,2165.45214599999,2157.44973599999
"Bird","Inner Seychelles",0.852849999999946,0.852849999999946,0.852849999999946,0.852849999999946,0.852849999999946,0.852849999999946,69.0808500000008,89.5492500000025,237.94515,328.34725,2138.9478,33353.2578,38409.80545,38691.24595,38939.4253,39102.31965,39250.71555,39312.9736,39308.70935,39412.75705,39459.6638,39478.4265,39468.1923,39459.6638,39456.2524,39450.28245,39440.9011,39430.6669,39421.28555,39412.75705,39244.7456,38889.10715,38820.0263,38761.17965,38664.8076,38600.8438499999
"Curieuse","Inner Seychelles",64.8166000000044,64.8166000000044,64.8166000000044,67.3751500000045,67.3751500000045,70.7865500000027,79.315050000002,83.5793000000012,117.693300000004,324.935849999999,2908.21850000002,33353.2578,38409.80545,38691.24595,38939.4253,39102.31965,39250.71555,39312.9736,39308.70935,39412.75705,39459.6638,39478.4265,39468.1923,39459.6638,39456.2524,39450.28245,39440.9011,39430.6669,39421.28555,39412.75705,39244.7456,38889.10715,38820.0263,38761.17965,38664.8076,38600.8438499999
"Denis","Inner Seychelles",1.70569999999823,1.70569999999823,1.70569999999823,1.70569999999823,1.70569999999823,1.70569999999823,1.70569999999823,1.70569999999823,3.41139999999818,532.178400000008,807.648949999985,33353.2578,38409.80545,38691.24595,38939.4253,39102.31965,39250.71555,39312.9736,39308.70935,39412.75705,39459.6638,39478.4265,39468.1923,39459.6638,39456.2524,39450.28245,39440.9011,39430.6669,39421.28555,39412.75705,39244.7456,38889.10715,38820.0263,38761.17965,38664.8076,38600.8438499999
"Felicite","Inner Seychelles",5.96994999999737,5.96994999999737,5.96994999999737,6.82279999999732,6.82279999999732,9.38134999999812,30.7025999999999,34.1140000000001,57.1409499999975,324.935849999999,2908.21850000002,33353.2578,38409.80545,38691.24595,38939.4253,39102.31965,39250.71555,39312.9736,39308.70935,39412.75705,39459.6638,39478.4265,39468.1923,39459.6638,39456.2524,39450.28245,39440.9011,39430.6669,39421.28555,39412.75705,39244.7456,38889.10715,38820.0263,38761.17965,38664.8076,38600.8438499999
"Fregate","Inner Seychelles",5.1171,5.1171,5.1171,6.82280000000097,6.82280000000097,6.82280000000097,6.82280000000097,6.82280000000097,11.0870499999992,43.4953499999984,139.014550000001,33353.2578,38409.80545,38691.24595,38939.4253,39102.31965,39250.71555,39312.9736,39308.70935,39412.75705,39459.6638,39478.4265,39468.1923,39459.6638,39456.2524,39450.28245,39440.9011,39430.6669,39421.28555,39412.75705,39244.7456,38889.10715,38820.0263,38761.17965,38664.8076,38600.8438499999
"La Digue","Inner Seychelles",16.2041500000026,16.2041500000026,16.2041500000026,17.0570000000026,17.0570000000026,17.9098500000017,30.7025999999999,34.1140000000001,57.1409499999975,324.935849999999,2908.21850000002,33353.2578,38409.80545,38691.24595,38939.4253,39102.31965,39250.71555,39312.9736,39308.70935,39412.75705,39459.6638,39478.4265,39468.1923,39459.6638,39456.2524,39450.28245,39440.9011,39430.6669,39421.28555,39412.75705,39244.7456,38889.10715,38820.0263,38761.17965,38664.8076,38600.8438499999
"Mahe","Inner Seychelles",200.419750000002,200.419750000002,200.419750000002,202.978300000002,202.978300000002,206.389700000003,209.801100000005,216.623900000002,255.00215,328.347250000005,2908.21850000002,33353.2578,38409.80545,38691.24595,38939.4253,39102.31965,39250.71555,39312.9736,39308.70935,39412.75705,39459.6638,39478.4265,39468.1923,39459.6638,39456.2524,39450.28245,39440.9011,39430.6669,39421.28555,39412.75705,39244.7456,38889.10715,38820.0263,38761.17965,38664.8076,38600.8438499999
"North","Inner Seychelles",4.26424999999812,4.26424999999812,4.26424999999812,5.11709999999812,5.11709999999812,5.96994999999732,7.67564999999657,7.67564999999657,156.071549999997,324.935849999986,1086.53090000001,33353.2578,38409.80545,38691.24595,38939.4253,39102.31965,39250.71555,39312.9736,39308.70935,39412.75705,39459.6638,39478.4265,39468.1923,39459.6638,39456.2524,39450.28245,39440.9011,39430.6669,39421.28555,39412.75705,39244.7456,38889.10715,38820.0263,38761.17965,38664.8076,38600.8438499999
"Praslin","Inner Seychelles",64.8166000000044,64.8166000000044,64.8166000000044,67.3751500000045,67.3751500000045,70.7865500000027,79.315050000002,83.5793000000012,117.693300000004,324.935849999999,2908.21850000002,33353.2578,38409.80545,38691.24595,38939.4253,39102.31965,39250.71555,39312.9736,39308.70935,39412.75705,39459.6638,39478.4265,39468.1923,39459.6638,39456.2524,39450.28245,39440.9011,39430.6669,39421.28555,39412.75705,39244.7456,38889.10715,38820.0263,38761.17965,38664.8076,38600.8438499999
"Silhouette","Inner Seychelles",28.9968999999983,28.9968999999983,28.9968999999983,28.9968999999983,28.9968999999983,28.9968999999983,28.9968999999983,28.9968999999983,33.2611499999972,34.9668499999972,1086.53090000001,33353.2578,38409.80545,38691.24595,38939.4253,39102.31965,39250.71555,39312.9736,39308.70935,39412.75705,39459.6638,39478.4265,39468.1923,39459.6638,39456.2524,39450.28245,39440.9011,39430.6669,39421.28555,39412.75705,39244.7456,38889.10715,38820.0263,38761.17965,38664.8076,38600.8438499999
"Alejandro Selkirk","Juan Fernandez",48.5063040000016,48.5063040000016,48.5063040000016,48.5063040000016,48.5063040000016,48.5063040000016,48.5063040000016,49.2196320000024,49.2196320000024,49.9329600000028,52.0729440000023,52.7862720000019,53.4996000000019,54.9262560000024,57.0662400000046,57.779568000005,59.2062240000057,59.2062240000057,59.2062240000057,59.2062240000057,59.2062240000057,59.2062240000057,59.2062240000057,59.2062240000057,59.2062240000057,59.2062240000057,59.2062240000057,59.2062240000057,59.2062240000057,59.2062240000057,59.2062240000057,57.0662400000046,56.3529120000042,56.3529120000042,54.9262560000024,54.9262560000024
"Robinson Crusoe","Juan Fernandez",71.3327999999979,71.3327999999979,71.3327999999979,72.7594559999981,72.7594559999981,84.8860319999964,85.5993599999959,86.3126879999959,94.1592959999969,98.4392639999982,104.859216,111.992496000001,116.985792000003,120.552432000002,126.972383999999,139.098960000003,156.218832000004,171.198720000002,168.345408000002,180.471984,189.031920000001,191.885232000002,189.031920000001,189.031920000001,188.318592,186.178607999998,186.178607999998,184.038623999998,181.185312,180.471984,155.505504000004,124.832400000001,122.692416000001,120.552432000002,119.839104000003,118.412448000002
"Santa Clara","Juan Fernandez",5.70662400000036,5.70662400000036,5.70662400000036,6.41995199999914,6.41995199999914,84.8860319999964,85.5993599999959,86.3126879999959,94.1592959999969,98.4392639999982,104.859216,111.992496000001,116.985792000003,120.552432000002,126.972383999999,139.098960000003,156.218832000004,171.198720000002,168.345408000002,180.471984,189.031920000001,191.885232000002,189.031920000001,189.031920000001,188.318592,186.178607999998,186.178607999998,184.038623999998,181.185312,180.471984,155.505504000004,124.832400000001,122.692416000001,120.552432000002,119.839104000003,118.412448000002
"Antsiferov","Kuriles",16.9717279999957,16.9717279999957,16.9717279999957,16.9717279999957,16.9717279999957,16.9717279999957,16.9717279999957,16.9717279999957,19.3126559999948,19.8978879999948,23.9945119999969,27.5059039999951,28.0911359999946,31.0172959999931,34.5286879999951,36.2843839999963,39.7957759999969,40.9662399999966,40.3810079999971,41.5514719999966,42.1367039999965,42.7219359999971,42.7219359999971,42.1367039999965,41.5514719999966,41.5514719999966,41.5514719999966,41.5514719999966,41.5514719999966,41.5514719999966,39.7957759999969,33.9434559999954,32.1877599999948,31.6025279999948,31.0172959999931,28.6763679999931
"Atlasova","Kuriles",173.813903999999,173.813903999999,173.813903999999,176.740064,176.740064,178.495760000001,179.666224000003,180.836688000004,186.689008000006,193.711792000009,203.660736000007,213.609680000007,220.047232000007,227.070016000009,239.945120000004,262.183936000006,280.911359999999,288.519375999997,287.348911999997,290.860303999997,297.297855999994,298.468319999993,298.468319999993,297.297855999994,294.956927999995,293.786463999995,293.201231999996,292.030767999998,290.860303999997,290.860303999997,277.985199999998,238.189424000006,234.678032000007,231.166640000006,227.070016000009,222.388160000009
