"curve","year","ind","values","area_km","area_km_e","archipelago"
-24,-133000,"AP0000006",1565107965.55696,1565.10796555696,17010.5364590283,"Chatham"
-22,-134000,"AP0000072",1516466026.27503,1516.46602627503,17010.5364590283,"Chatham"
-20,-135000,"AP0000040",1473231291.88069,1473.23129188069,17010.5364590283,"Chatham"
-18,-136000,"AP0000073",1418215962.21298,1418.21596221298,17010.5364590283,"Chatham"
-19,-137000,"AP0000046",1440980175.26985,1440.98017526985,17010.5364590283,"Chatham"
-22,-138000,"AP0000072",1516466026.27503,1516.46602627503,17010.5364590283,"Chatham"
-28,-139000,"AP0000071",1666132726.27315,1666.13272627315,17010.5364590283,"Chatham"
-44,-140000,"AP0000074",2354033686.81984,2354.03368681984,17010.5364590283,"Chatham"
0,0,"AP0000000",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-1,-1000,"AP0000001",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-2,-2000,"AP0000002",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-3,-3000,"AP0000003",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-3,-4000,"AP0000003",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-3,-5000,"AP0000003",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-4,-6000,"AP0000004",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-4,-7000,"AP0000004",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-11,-8000,"AP0000005",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-24,-9000,"AP0000006",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-38,-10000,"AP0000007",156197175.649808,156.197175649808,359.475164758945,"Christmas_Island"
-52,-11000,"AP0000008",159350723.614828,159.350723614828,359.475164758945,"Christmas_Island"
-65,-12000,"AP0000009",160401976.368131,160.401976368131,359.475164758945,"Christmas_Island"
-76,-13000,"AP0000010",161663463.953453,161.663463953453,359.475164758945,"Christmas_Island"
-85,-14000,"AP0000011",163765886.938364,163.765886938364,359.475164758945,"Christmas_Island"
-93,-15000,"AP0000012",164817057.299889,164.817057299889,359.475164758945,"Christmas_Island"
-102,-16000,"AP0000013",165658057.29502,165.65805729502,359.475164758945,"Christmas_Island"
-109,-17000,"AP0000014",166709151.55581,166.70915155581,359.475164758945,"Christmas_Island"
-116,-18000,"AP0000015",168180740.409369,168.180740409369,359.475164758945,"Christmas_Island"
-121,-19000,"AP0000016",168811385.631337,168.811385631337,359.475164758945,"Christmas_Island"
-123,-20000,"AP0000017",170282723.104821,170.282723104821,359.475164758945,"Christmas_Island"
-122,-21000,"AP0000018",170072477.219157,170.072477219157,359.475164758945,"Christmas_Island"
-118,-22000,"AP0000019",168390938.057724,168.390938057724,359.475164758945,"Christmas_Island"
-112,-23000,"AP0000020",167129593.750769,167.129593750769,359.475164758945,"Christmas_Island"
-105,-24000,"AP0000021",166078554.552171,166.078554552171,359.475164758945,"Christmas_Island"
-98,-25000,"AP0000022",165658057.29502,165.65805729502,359.475164758945,"Christmas_Island"
-93,-26000,"AP0000012",164817057.299889,164.817057299889,359.475164758945,"Christmas_Island"
-90,-27000,"AP0000023",164606811.414225,164.606811414225,359.475164758945,"Christmas_Island"
-87,-28000,"AP0000024",164396566.90654,164.39656690654,359.475164758945,"Christmas_Island"
-84,-29000,"AP0000025",163345402.108593,163.345402108593,359.475164758945,"Christmas_Island"
-81,-30000,"AP0000026",162924911.722329,162.924911722329,359.475164758945,"Christmas_Island"
-79,-31000,"AP0000027",162504417.212031,162.504417212031,359.475164758945,"Christmas_Island"
-76,-32000,"AP0000010",161663463.953453,161.663463953453,359.475164758945,"Christmas_Island"
-75,-33000,"AP0000028",161663463.953453,161.663463953453,359.475164758945,"Christmas_Island"
-73,-34000,"AP0000029",161663463.953453,161.663463953453,359.475164758945,"Christmas_Island"
-72,-35000,"AP0000030",161453204.346623,161.453204346623,359.475164758945,"Christmas_Island"
-72,-36000,"AP0000030",161453204.346623,161.453204346623,359.475164758945,"Christmas_Island"
-72,-37000,"AP0000030",161453204.346623,161.453204346623,359.475164758945,"Christmas_Island"
-72,-38000,"AP0000030",161453204.346623,161.453204346623,359.475164758945,"Christmas_Island"
-74,-39000,"AP0000031",161663463.953453,161.663463953453,359.475164758945,"Christmas_Island"
-76,-40000,"AP0000010",161663463.953453,161.663463953453,359.475164758945,"Christmas_Island"
-78,-41000,"AP0000032",162294190.588678,162.294190588678,359.475164758945,"Christmas_Island"
-80,-42000,"AP0000033",162714660.347738,162.714660347738,359.475164758945,"Christmas_Island"
-82,-43000,"AP0000034",163135161.723491,163.135161723491,359.475164758945,"Christmas_Island"
-84,-44000,"AP0000025",163345402.108593,163.345402108593,359.475164758945,"Christmas_Island"
-85,-45000,"AP0000011",163765886.938364,163.765886938364,359.475164758945,"Christmas_Island"
-86,-46000,"AP0000035",163976127.327084,163.976127327084,359.475164758945,"Christmas_Island"
-86,-47000,"AP0000035",163976127.327084,163.976127327084,359.475164758945,"Christmas_Island"
-86,-48000,"AP0000035",163976127.327084,163.976127327084,359.475164758945,"Christmas_Island"
-86,-49000,"AP0000035",163976127.327084,163.976127327084,359.475164758945,"Christmas_Island"
-86,-50000,"AP0000035",163976127.327084,163.976127327084,359.475164758945,"Christmas_Island"
-86,-51000,"AP0000035",163976127.327084,163.976127327084,359.475164758945,"Christmas_Island"
-85,-52000,"AP0000011",163765886.938364,163.765886938364,359.475164758945,"Christmas_Island"
-85,-53000,"AP0000011",163765886.938364,163.765886938364,359.475164758945,"Christmas_Island"
-85,-54000,"AP0000011",163765886.938364,163.765886938364,359.475164758945,"Christmas_Island"
-84,-55000,"AP0000025",163345402.108593,163.345402108593,359.475164758945,"Christmas_Island"
-83,-56000,"AP0000036",163135161.723491,163.135161723491,359.475164758945,"Christmas_Island"
-82,-57000,"AP0000034",163135161.723491,163.135161723491,359.475164758945,"Christmas_Island"
-80,-58000,"AP0000033",162714660.347738,162.714660347738,359.475164758945,"Christmas_Island"
-79,-59000,"AP0000027",162504417.212031,162.504417212031,359.475164758945,"Christmas_Island"
-78,-60000,"AP0000032",162294190.588678,162.294190588678,359.475164758945,"Christmas_Island"
-77,-61000,"AP0000037",161873711.208639,161.873711208639,359.475164758945,"Christmas_Island"
-77,-62000,"AP0000037",161873711.208639,161.873711208639,359.475164758945,"Christmas_Island"
-77,-63000,"AP0000037",161873711.208639,161.873711208639,359.475164758945,"Christmas_Island"
-78,-64000,"AP0000032",162294190.588678,162.294190588678,359.475164758945,"Christmas_Island"
-79,-65000,"AP0000027",162504417.212031,162.504417212031,359.475164758945,"Christmas_Island"
-81,-66000,"AP0000026",162924911.722329,162.924911722329,359.475164758945,"Christmas_Island"
-82,-67000,"AP0000034",163135161.723491,163.135161723491,359.475164758945,"Christmas_Island"
-82,-68000,"AP0000034",163135161.723491,163.135161723491,359.475164758945,"Christmas_Island"
-81,-69000,"AP0000026",162924911.722329,162.924911722329,359.475164758945,"Christmas_Island"
-80,-70000,"AP0000033",162714660.347738,162.714660347738,359.475164758945,"Christmas_Island"
-81,-71000,"AP0000026",162924911.722329,162.924911722329,359.475164758945,"Christmas_Island"
-83,-72000,"AP0000036",163135161.723491,163.135161723491,359.475164758945,"Christmas_Island"
-72,-73000,"AP0000030",161453204.346623,161.453204346623,359.475164758945,"Christmas_Island"
-48,-74000,"AP0000038",159350723.614828,159.350723614828,359.475164758945,"Christmas_Island"
-29,-75000,"AP0000039",154304990.264644,154.304990264644,359.475164758945,"Christmas_Island"
-20,-76000,"AP0000040",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-17,-77000,"AP0000041",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-15,-78000,"AP0000042",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-14,-79000,"AP0000043",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-13,-80000,"AP0000044",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-12,-81000,"AP0000045",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-12,-82000,"AP0000045",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-13,-83000,"AP0000044",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-15,-84000,"AP0000042",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-19,-85000,"AP0000046",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-26,-86000,"AP0000047",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-34,-87000,"AP0000048",155145966.913797,155.145966913797,359.475164758945,"Christmas_Island"
-43,-88000,"AP0000049",158089311.526231,158.089311526231,359.475164758945,"Christmas_Island"
-49,-89000,"AP0000050",159350723.614828,159.350723614828,359.475164758945,"Christmas_Island"
-52,-90000,"AP0000008",159350723.614828,159.350723614828,359.475164758945,"Christmas_Island"
-54,-91000,"AP0000051",159350723.614828,159.350723614828,359.475164758945,"Christmas_Island"
-55,-92000,"AP0000052",159350723.614828,159.350723614828,359.475164758945,"Christmas_Island"
-55,-93000,"AP0000052",159350723.614828,159.350723614828,359.475164758945,"Christmas_Island"
-56,-94000,"AP0000053",159350723.614828,159.350723614828,359.475164758945,"Christmas_Island"
-54,-95000,"AP0000051",159350723.614828,159.350723614828,359.475164758945,"Christmas_Island"
-46,-96000,"AP0000054",159140491.483518,159.140491483518,359.475164758945,"Christmas_Island"
-35,-97000,"AP0000055",155566475.152411,155.566475152411,359.475164758945,"Christmas_Island"
-24,-98000,"AP0000006",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-16,-99000,"AP0000056",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-12,-1e+05,"AP0000045",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-10,-101000,"AP0000057",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-10,-102000,"AP0000057",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-9,-103000,"AP0000058",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-8,-104000,"AP0000059",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-10,-105000,"AP0000057",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-16,-106000,"AP0000056",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-26,-107000,"AP0000047",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-31,-108000,"AP0000060",154725488.893774,154.725488893774,359.475164758945,"Christmas_Island"
-33,-109000,"AP0000061",154935730.652871,154.935730652871,359.475164758945,"Christmas_Island"
-33,-110000,"AP0000061",154935730.652871,154.935730652871,359.475164758945,"Christmas_Island"
-32,-111000,"AP0000062",154725488.893774,154.725488893774,359.475164758945,"Christmas_Island"
-32,-112000,"AP0000062",154725488.893774,154.725488893774,359.475164758945,"Christmas_Island"
-27,-113000,"AP0000063",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-16,-114000,"AP0000056",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-6,-115000,"AP0000064",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
0,-116000,"AP0000000",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
3,-117000,"AP0000065",153043491.610519,153.043491610519,359.475164758945,"Christmas_Island"
5,-118000,"AP0000066",153043491.610519,153.043491610519,359.475164758945,"Christmas_Island"
7,-119000,"AP0000067",152622980.612691,152.622980612691,359.475164758945,"Christmas_Island"
9,-120000,"AP0000068",152412722.373631,152.412722373631,359.475164758945,"Christmas_Island"
10,-121000,"AP0000069",151992230.606639,151.992230606639,359.475164758945,"Christmas_Island"
10,-122000,"AP0000069",151992230.606639,151.992230606639,359.475164758945,"Christmas_Island"
10,-123000,"AP0000069",151992230.606639,151.992230606639,359.475164758945,"Christmas_Island"
9,-124000,"AP0000068",152412722.373631,152.412722373631,359.475164758945,"Christmas_Island"
9,-125000,"AP0000068",152412722.373631,152.412722373631,359.475164758945,"Christmas_Island"
10,-126000,"AP0000069",151992230.606639,151.992230606639,359.475164758945,"Christmas_Island"
12,-127000,"AP0000070",150941107.332117,150.941107332117,359.475164758945,"Christmas_Island"
10,-128000,"AP0000069",151992230.606639,151.992230606639,359.475164758945,"Christmas_Island"
-3,-129000,"AP0000003",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-27,-130000,"AP0000063",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-28,-131000,"AP0000071",153884497.108724,153.884497108724,359.475164758945,"Christmas_Island"
-26,-132000,"AP0000047",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-24,-133000,"AP0000006",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-22,-134000,"AP0000072",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-20,-135000,"AP0000040",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-18,-136000,"AP0000073",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-19,-137000,"AP0000046",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-22,-138000,"AP0000072",153463988.86882,153.46398886882,359.475164758945,"Christmas_Island"
-28,-139000,"AP0000071",153884497.108724,153.884497108724,359.475164758945,"Christmas_Island"
-44,-140000,"AP0000074",158720036.80758,158.72003680758,359.475164758945,"Christmas_Island"
0,0,"AP0000000",25953187.1626479,25.9531871626479,354.192556055571,"Cocos_Costa_Rica"
-1,-1000,"AP0000001",26165907.4907324,26.1659074907324,354.192556055571,"Cocos_Costa_Rica"
-2,-2000,"AP0000002",26378630.7834011,26.3786307834011,354.192556055571,"Cocos_Costa_Rica"
-3,-3000,"AP0000003",26378630.7834011,26.3786307834011,354.192556055571,"Cocos_Costa_Rica"
-3,-4000,"AP0000003",26378630.7834011,26.3786307834011,354.192556055571,"Cocos_Costa_Rica"
-3,-5000,"AP0000003",26378630.7834011,26.3786307834011,354.192556055571,"Cocos_Costa_Rica"
-4,-6000,"AP0000004",26591360.7465322,26.5913607465322,354.192556055571,"Cocos_Costa_Rica"
-4,-7000,"AP0000004",26591360.7465322,26.5913607465322,354.192556055571,"Cocos_Costa_Rica"
-11,-8000,"AP0000005",27229550.8427828,27.2295508427828,354.192556055571,"Cocos_Costa_Rica"
-24,-9000,"AP0000006",28080454.2418512,28.0804542418512,354.192556055571,"Cocos_Costa_Rica"
-38,-10000,"AP0000007",29782299.0035795,29.7822990035795,354.192556055571,"Cocos_Costa_Rica"
-52,-11000,"AP0000008",34462378.6679699,34.4623786679699,354.192556055571,"Cocos_Costa_Rica"
-65,-12000,"AP0000009",40631703.597387,40.631703597387,354.192556055571,"Cocos_Costa_Rica"
-76,-13000,"AP0000010",49141092.5000301,49.1410925000301,354.192556055571,"Cocos_Costa_Rica"
-85,-14000,"AP0000011",62330462.8163192,62.3304628163192,354.192556055571,"Cocos_Costa_Rica"
-93,-15000,"AP0000012",90622903.0880035,90.6229030880035,354.192556055571,"Cocos_Costa_Rica"
-102,-16000,"AP0000013",128062972.632937,128.062972632937,354.192556055571,"Cocos_Costa_Rica"
-109,-17000,"AP0000014",154228103.103318,154.228103103318,354.192556055571,"Cocos_Costa_Rica"
-116,-18000,"AP0000015",168055579.86194,168.05557986194,354.192556055571,"Cocos_Costa_Rica"
-121,-19000,"AP0000016",177203102.13438,177.20310213438,354.192556055571,"Cocos_Costa_Rica"
-123,-20000,"AP0000017",179968512.437584,179.968512437584,354.192556055571,"Cocos_Costa_Rica"
-122,-21000,"AP0000018",178479495.179621,178.479495179621,354.192556055571,"Cocos_Costa_Rica"
-118,-22000,"AP0000019",172523015.416476,172.523015416476,354.192556055571,"Cocos_Costa_Rica"
-112,-23000,"AP0000020",160397238.898814,160.397238898814,354.192556055571,"Cocos_Costa_Rica"
-105,-24000,"AP0000021",140613419.949543,140.613419949543,354.192556055571,"Cocos_Costa_Rica"
-98,-25000,"AP0000022",107003217.535825,107.003217535825,354.192556055571,"Cocos_Costa_Rica"
-93,-26000,"AP0000012",90622903.0880035,90.6229030880035,354.192556055571,"Cocos_Costa_Rica"
-90,-27000,"AP0000023",77859353.0494103,77.8593530494103,354.192556055571,"Cocos_Costa_Rica"
-87,-28000,"AP0000024",67648582.0149345,67.6485820149345,354.192556055571,"Cocos_Costa_Rica"
-84,-29000,"AP0000025",59352203.9083511,59.3522039083511,354.192556055571,"Cocos_Costa_Rica"
-81,-30000,"AP0000026",54459409.0224276,54.4594090224276,354.192556055571,"Cocos_Costa_Rica"
-79,-31000,"AP0000027",52332104.0836284,52.3321040836284,354.192556055571,"Cocos_Costa_Rica"
-76,-32000,"AP0000010",49141092.5000301,49.1410925000301,354.192556055571,"Cocos_Costa_Rica"
-75,-33000,"AP0000028",48290135.0213857,48.2901350213857,354.192556055571,"Cocos_Costa_Rica"
-73,-34000,"AP0000029",46588219.804872,46.588219804872,354.192556055571,"Cocos_Costa_Rica"
-72,-35000,"AP0000030",45524526.8618929,45.5245268618929,354.192556055571,"Cocos_Costa_Rica"
-72,-36000,"AP0000030",45524526.8618929,45.5245268618929,354.192556055571,"Cocos_Costa_Rica"
-72,-37000,"AP0000030",45524526.8618929,45.5245268618929,354.192556055571,"Cocos_Costa_Rica"
-72,-38000,"AP0000030",45524526.8618929,45.5245268618929,354.192556055571,"Cocos_Costa_Rica"
-74,-39000,"AP0000031",47439163.2141181,47.4391632141181,354.192556055571,"Cocos_Costa_Rica"
-76,-40000,"AP0000010",49141092.5000301,49.1410925000301,354.192556055571,"Cocos_Costa_Rica"
-78,-41000,"AP0000032",51055726.751503,51.055726751503,354.192556055571,"Cocos_Costa_Rica"
-80,-42000,"AP0000033",52970270.183221,52.970270183221,354.192556055571,"Cocos_Costa_Rica"
-82,-43000,"AP0000034",55310324.5798672,55.3103245798672,354.192556055571,"Cocos_Costa_Rica"
-84,-44000,"AP0000025",59352203.9083511,59.3522039083511,354.192556055571,"Cocos_Costa_Rica"
-85,-45000,"AP0000011",62330462.8163192,62.3304628163192,354.192556055571,"Cocos_Costa_Rica"
-86,-46000,"AP0000035",64670444.2052707,64.6704442052707,354.192556055571,"Cocos_Costa_Rica"
-86,-47000,"AP0000035",64670444.2052707,64.6704442052707,354.192556055571,"Cocos_Costa_Rica"
-86,-48000,"AP0000035",64670444.2052707,64.6704442052707,354.192556055571,"Cocos_Costa_Rica"
-86,-49000,"AP0000035",64670444.2052707,64.6704442052707,354.192556055571,"Cocos_Costa_Rica"
-86,-50000,"AP0000035",64670444.2052707,64.6704442052707,354.192556055571,"Cocos_Costa_Rica"
-86,-51000,"AP0000035",64670444.2052707,64.6704442052707,354.192556055571,"Cocos_Costa_Rica"
-85,-52000,"AP0000011",62330462.8163192,62.3304628163192,354.192556055571,"Cocos_Costa_Rica"
-85,-53000,"AP0000011",62330462.8163192,62.3304628163192,354.192556055571,"Cocos_Costa_Rica"
-85,-54000,"AP0000011",62330462.8163192,62.3304628163192,354.192556055571,"Cocos_Costa_Rica"
-84,-55000,"AP0000025",59352203.9083511,59.3522039083511,354.192556055571,"Cocos_Costa_Rica"
-83,-56000,"AP0000036",56161233.7977108,56.1612337977108,354.192556055571,"Cocos_Costa_Rica"
-82,-57000,"AP0000034",55310324.5798672,55.3103245798672,354.192556055571,"Cocos_Costa_Rica"
-80,-58000,"AP0000033",52970270.183221,52.970270183221,354.192556055571,"Cocos_Costa_Rica"
-79,-59000,"AP0000027",52332104.0836284,52.3321040836284,354.192556055571,"Cocos_Costa_Rica"
-78,-60000,"AP0000032",51055726.751503,51.055726751503,354.192556055571,"Cocos_Costa_Rica"
-77,-61000,"AP0000037",50417526.2637752,50.4175262637752,354.192556055571,"Cocos_Costa_Rica"
-77,-62000,"AP0000037",50417526.2637752,50.4175262637752,354.192556055571,"Cocos_Costa_Rica"
-77,-63000,"AP0000037",50417526.2637752,50.4175262637752,354.192556055571,"Cocos_Costa_Rica"
-78,-64000,"AP0000032",51055726.751503,51.055726751503,354.192556055571,"Cocos_Costa_Rica"
-79,-65000,"AP0000027",52332104.0836284,52.3321040836284,354.192556055571,"Cocos_Costa_Rica"
-81,-66000,"AP0000026",54459409.0224276,54.4594090224276,354.192556055571,"Cocos_Costa_Rica"
-82,-67000,"AP0000034",55310324.5798672,55.3103245798672,354.192556055571,"Cocos_Costa_Rica"
-82,-68000,"AP0000034",55310324.5798672,55.3103245798672,354.192556055571,"Cocos_Costa_Rica"
-81,-69000,"AP0000026",54459409.0224276,54.4594090224276,354.192556055571,"Cocos_Costa_Rica"
-80,-70000,"AP0000033",52970270.183221,52.970270183221,354.192556055571,"Cocos_Costa_Rica"
-81,-71000,"AP0000026",54459409.0224276,54.4594090224276,354.192556055571,"Cocos_Costa_Rica"
-83,-72000,"AP0000036",56161233.7977108,56.1612337977108,354.192556055571,"Cocos_Costa_Rica"
-72,-73000,"AP0000030",45524526.8618929,45.5245268618929,354.192556055571,"Cocos_Costa_Rica"
-48,-74000,"AP0000038",33824198.8017923,33.8241988017923,354.192556055571,"Cocos_Costa_Rica"
-29,-75000,"AP0000039",28505908.8675412,28.5059088675412,354.192556055571,"Cocos_Costa_Rica"
-20,-76000,"AP0000040",27867723.644124,27.867723644124,354.192556055571,"Cocos_Costa_Rica"
-17,-77000,"AP0000041",27442275.5982147,27.4422755982147,354.192556055571,"Cocos_Costa_Rica"
-15,-78000,"AP0000042",27442275.5982147,27.4422755982147,354.192556055571,"Cocos_Costa_Rica"
-14,-79000,"AP0000043",27229550.8427828,27.2295508427828,354.192556055571,"Cocos_Costa_Rica"
-13,-80000,"AP0000044",27229550.8427828,27.2295508427828,354.192556055571,"Cocos_Costa_Rica"
-12,-81000,"AP0000045",27229550.8427828,27.2295508427828,354.192556055571,"Cocos_Costa_Rica"
-12,-82000,"AP0000045",27229550.8427828,27.2295508427828,354.192556055571,"Cocos_Costa_Rica"
-13,-83000,"AP0000044",27229550.8427828,27.2295508427828,354.192556055571,"Cocos_Costa_Rica"
-15,-84000,"AP0000042",27442275.5982147,27.4422755982147,354.192556055571,"Cocos_Costa_Rica"
-19,-85000,"AP0000046",27867723.644124,27.867723644124,354.192556055571,"Cocos_Costa_Rica"
-26,-86000,"AP0000047",28080454.2418512,28.0804542418512,354.192556055571,"Cocos_Costa_Rica"
-34,-87000,"AP0000048",29144109.403342,29.144109403342,354.192556055571,"Cocos_Costa_Rica"
-43,-88000,"AP0000049",31271425.4732721,31.2714254732721,354.192556055571,"Cocos_Costa_Rica"
-49,-89000,"AP0000050",34036927.9411403,34.0369279411403,354.192556055571,"Cocos_Costa_Rica"
-52,-90000,"AP0000008",34462378.6679699,34.4623786679699,354.192556055571,"Cocos_Costa_Rica"
-54,-91000,"AP0000051",35313327.1742977,35.3133271742977,354.192556055571,"Cocos_Costa_Rica"
-55,-92000,"AP0000052",35526051.2165028,35.5260512165028,354.192556055571,"Cocos_Costa_Rica"
-55,-93000,"AP0000052",35526051.2165028,35.5260512165028,354.192556055571,"Cocos_Costa_Rica"
-56,-94000,"AP0000053",36802477.3800481,36.8024773800481,354.192556055571,"Cocos_Costa_Rica"
-54,-95000,"AP0000051",35313327.1742977,35.3133271742977,354.192556055571,"Cocos_Costa_Rica"
-46,-96000,"AP0000054",32547805.484762,32.547805484762,354.192556055571,"Cocos_Costa_Rica"
-35,-97000,"AP0000055",29144109.403342,29.144109403342,354.192556055571,"Cocos_Costa_Rica"
-24,-98000,"AP0000006",28080454.2418512,28.0804542418512,354.192556055571,"Cocos_Costa_Rica"
-16,-99000,"AP0000056",27442275.5982147,27.4422755982147,354.192556055571,"Cocos_Costa_Rica"
-12,-1e+05,"AP0000045",27229550.8427828,27.2295508427828,354.192556055571,"Cocos_Costa_Rica"
-10,-101000,"AP0000057",27229550.8427828,27.2295508427828,354.192556055571,"Cocos_Costa_Rica"
-10,-102000,"AP0000057",27229550.8427828,27.2295508427828,354.192556055571,"Cocos_Costa_Rica"
-9,-103000,"AP0000058",27229550.8427828,27.2295508427828,354.192556055571,"Cocos_Costa_Rica"
-8,-104000,"AP0000059",26804086.2889113,26.8040862889113,354.192556055571,"Cocos_Costa_Rica"
-10,-105000,"AP0000057",27229550.8427828,27.2295508427828,354.192556055571,"Cocos_Costa_Rica"
-16,-106000,"AP0000056",27442275.5982147,27.4422755982147,354.192556055571,"Cocos_Costa_Rica"
-26,-107000,"AP0000047",28080454.2418512,28.0804542418512,354.192556055571,"Cocos_Costa_Rica"
-31,-108000,"AP0000060",28505908.8675412,28.5059088675412,354.192556055571,"Cocos_Costa_Rica"
-33,-109000,"AP0000061",29144109.403342,29.144109403342,354.192556055571,"Cocos_Costa_Rica"
-33,-110000,"AP0000061",29144109.403342,29.144109403342,354.192556055571,"Cocos_Costa_Rica"
-32,-111000,"AP0000062",28505908.8675412,28.5059088675412,354.192556055571,"Cocos_Costa_Rica"
-32,-112000,"AP0000062",28505908.8675412,28.5059088675412,354.192556055571,"Cocos_Costa_Rica"
-27,-113000,"AP0000063",28293175.3552421,28.2931753552421,354.192556055571,"Cocos_Costa_Rica"
-16,-114000,"AP0000056",27442275.5982147,27.4422755982147,354.192556055571,"Cocos_Costa_Rica"
-6,-115000,"AP0000064",26591360.7465322,26.5913607465322,354.192556055571,"Cocos_Costa_Rica"
0,-116000,"AP0000000",25953187.1626479,25.9531871626479,354.192556055571,"Cocos_Costa_Rica"
3,-117000,"AP0000065",25527712.8982804,25.5277128982804,354.192556055571,"Cocos_Costa_Rica"
5,-118000,"AP0000066",25527712.8982804,25.5277128982804,354.192556055571,"Cocos_Costa_Rica"
7,-119000,"AP0000067",25314976.4757939,25.3149764757939,354.192556055571,"Cocos_Costa_Rica"
9,-120000,"AP0000068",25314976.4757939,25.3149764757939,354.192556055571,"Cocos_Costa_Rica"
10,-121000,"AP0000069",25314976.4757939,25.3149764757939,354.192556055571,"Cocos_Costa_Rica"
10,-122000,"AP0000069",25314976.4757939,25.3149764757939,354.192556055571,"Cocos_Costa_Rica"
10,-123000,"AP0000069",25314976.4757939,25.3149764757939,354.192556055571,"Cocos_Costa_Rica"
9,-124000,"AP0000068",25314976.4757939,25.3149764757939,354.192556055571,"Cocos_Costa_Rica"
9,-125000,"AP0000068",25314976.4757939,25.3149764757939,354.192556055571,"Cocos_Costa_Rica"
10,-126000,"AP0000069",25314976.4757939,25.3149764757939,354.192556055571,"Cocos_Costa_Rica"
12,-127000,"AP0000070",25102235.6588913,25.1022356588913,354.192556055571,"Cocos_Costa_Rica"
10,-128000,"AP0000069",25314976.4757939,25.3149764757939,354.192556055571,"Cocos_Costa_Rica"
-3,-129000,"AP0000003",26378630.7834011,26.3786307834011,354.192556055571,"Cocos_Costa_Rica"
-27,-130000,"AP0000063",28293175.3552421,28.2931753552421,354.192556055571,"Cocos_Costa_Rica"
-28,-131000,"AP0000071",28293175.3552421,28.2931753552421,354.192556055571,"Cocos_Costa_Rica"
-26,-132000,"AP0000047",28080454.2418512,28.0804542418512,354.192556055571,"Cocos_Costa_Rica"
-24,-133000,"AP0000006",28080454.2418512,28.0804542418512,354.192556055571,"Cocos_Costa_Rica"
-22,-134000,"AP0000072",27867723.644124,27.867723644124,354.192556055571,"Cocos_Costa_Rica"
-20,-135000,"AP0000040",27867723.644124,27.867723644124,354.192556055571,"Cocos_Costa_Rica"
-18,-136000,"AP0000073",27867723.644124,27.867723644124,354.192556055571,"Cocos_Costa_Rica"
-19,-137000,"AP0000046",27867723.644124,27.867723644124,354.192556055571,"Cocos_Costa_Rica"
-22,-138000,"AP0000072",27867723.644124,27.867723644124,354.192556055571,"Cocos_Costa_Rica"
-28,-139000,"AP0000071",28293175.3552421,28.2931753552421,354.192556055571,"Cocos_Costa_Rica"
-44,-140000,"AP0000074",32122353.050557,32.122353050557,354.192556055571,"Cocos_Costa_Rica"
